Year,Which of the following languages or technologies have you used significantly in the past year?
2013,"C++, C#, Java, JavaScript"
2013,"C++, C#, Java, SQL, Python"
2013,
2013,
2013,C++
2013,"Java, SQL"
2013,"C#, PHP, VB.NET"
2013,Java
2013,"C#, JavaScript, jQuery, SQL"
2013,
2013,"C, C++, JavaScript, jQuery, PHP"
2013,"C, C++, Java, Objective-C, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, C++, Java, JavaScript, PHP, Flex, Actionscript, SAP, MongoDB"
2013,"C++, C#, Java"
2013,"C++, Java, JavaScript, Python"
2013,"C#, jQuery, PHP, SQL"
2013,"JavaScript, jQuery"
2013,"JavaScript, jQuery, Python"
2013,
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,C
2013,"C#, JavaScript, CoffeeScript, Scala, F#"
2013,"C, Java, JavaScript, jQuery"
2013,"JavaScript, jQuery, Ruby"
2013,"JavaScript, Python, Ruby, SQL"
2013,"Java, JavaScript, jQuery, SQL, Perl, Bash"
2013,"C++, Java, JavaScript, Python"
2013,"C#, JavaScript, jQuery, SQL"
2013,Python
2013,"Java, JavaScript, jQuery, SQL, HTML,XHTML,CSS"
2013,"C#, JavaScript, jQuery, Python"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,"Matlab, R"
2013,"JavaScript, jQuery, Ruby"
2013,"JavaScript, jQuery, PHP, SQL"
2013,Python
2013,"Java, JavaScript"
2013,"Java, JavaScript, jQuery, PHP"
2013,"JavaScript, PHP, SQL"
2013,"Python, Matlab"
2013,"C, C++, JavaScript, jQuery, Ruby"
2013,"JavaScript, jQuery, CSS, HTML, xsl, XML, sharepoint"
2013,
2013,"JavaScript, jQuery, PHP, Ruby"
2013,"C#, JavaScript, jQuery, Objective-C, PHP"
2013,"C, Objective-C, PHP, Python, SQL"
2013,"C, Python, Fortran"
2013,
2013,"C, C#, Python, SQL"
2013,"JavaScript, jQuery, Python, SQL"
2013,
2013,"C, Python, SQL"
2013,"C, JavaScript, jQuery, PHP, Python, html"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, PHP"
2013,"C++, C#"
2013,
2013,"Java, JavaScript, jQuery, SQL"
2013,"C, C++, Python, SQL"
2013,"JavaScript, jQuery, PHP, Python, SQL"
2013,"Java, SQL"
2013,Verilog
2013,"JavaScript, jQuery, PHP, SQL"
2013,Java
2013,"JavaScript, jQuery, PHP"
2013,
2013,"C++, C#, Java, JavaScript, jQuery, Objective-C, PHP, Python, Ruby, SQL"
2013,"C#, JavaScript, Python, SQL, Perl"
2013,
2013,"C, C++, JavaScript, jQuery, PHP, Python, SQL"
2013,"Java, JavaScript, jQuery, Node.js, SQL, Groovy"
2013,PHP
2013,"C#, JavaScript, jQuery, Node.js, SQL, Perl"
2013,"r, vb"
2013,"C#, JavaScript, jQuery, SQL"
2013,"JavaScript, jQuery, PHP, Python, SQL"
2013,"C++, C#, JavaScript, jQuery, Objective-C, PHP, SQL"
2013,"C#, JavaScript, jQuery, Node.js, PHP, SQL, apex"
2013,"Java, JavaScript, PHP, Python"
2013,"Java, JavaScript, jQuery, Python"
2013,"C, C++, Objective-C"
2013,
2013,C#
2013,
2013,
2013,"C#, Java, JavaScript"
2013,"Java, JavaScript, perl tcl"
2013,"C#, JavaScript, jQuery"
2013,"C, C++, PHP, Python, Perl"
2013,"C, C++, Java, Android"
2013,"C#, JavaScript, jQuery, Node.js, PHP, CoffeeScript"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,"C, SQL, Delphi Pascal"
2013,"JavaScript, jQuery, SQL, ColdFusion"
2013,"C, C++, JavaScript, PHP, Ruby, SQL"
2013,"C#, JavaScript, jQuery, Node.js, PHP, VB.NET"
2013,"JavaScript, jQuery, Python, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"SQL, Powershell"
2013,"C#, JavaScript, jQuery, SQL"
2013,"JavaScript, jQuery, Ruby"
2013,"C, C#, Java, JavaScript, jQuery, PHP, SQL"
2013,
2013,
2013,"JavaScript, jQuery, PHP, Ruby, SQL"
2013,"JavaScript, Objective-C, PHP"
2013,"C#, JavaScript, jQuery, Objective-C, SQL"
2013,"JavaScript, jQuery, PHP, Cache Object Script"
2013,"C#, Java, JavaScript, jQuery"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, SQL, VB.NET, VB6"
2013,"C, Java, JavaScript, jQuery"
2013,
2013,"C++, C#, Java, JavaScript, PHP, SQL"
2013,"C#, JavaScript, jQuery, Python, SQL"
2013,"Java, Objective-C"
2013,"JavaScript, Ruby, Scala"
2013,"C#, JavaScript, jQuery, PHP, Python"
2013,"C++, Java, SQL"
2013,"SQL, vba"
2013,
2013,"C++, C#, JavaScript, jQuery, Node.js, Objective-C"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,"C#, Java, SQL"
2013,"C, C++, JavaScript, scheme, bash, tcl"
2013,
2013,"C#, JavaScript, jQuery"
2013,"C++, SQL, VBScript haha"
2013,"Java, PHP, Python, SQL"
2013,PHP
2013,"C++, Java, Python"
2013,
2013,"Java, JavaScript, jQuery, Node.js, Objective-C, Ruby"
2013,"SQL, VBA, Perl"
2013,"C, C++, Python, SQL, proprietary assembler, Korn shell, awk, matlab/octave, proprietary scripting languages"
2013,"JavaScript, jQuery, Ruby, SQL"
2013,"JavaScript, jQuery, Node.js, Ruby, HTML, CSS"
2013,"JavaScript, Objective-C, SQL"
2013,"Java, JavaScript, jQuery, SQL"
2013,"C#, Java, JavaScript, jQuery, PHP, SQL"
2013,"C, C#"
2013,"Java, JavaScript, jQuery, Node.js, SQL"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,
2013,"C#, SQL"
2013,Ruby
2013,"C#, Java, JavaScript, Objective-C, SQL"
2013,"JavaScript, jQuery, Ruby, SQL"
2013,"C#, SQL"
2013,"C#, JavaScript, SQL, ASP.NET"
2013,"Python, Ruby, SQL"
2013,"C, Java, JavaScript, jQuery, Node.js, Python, SQL"
2013,
2013,"Java, Python, SQL"
2013,"Java, JavaScript, Python, SQL, Scala"
2013,"C#, JavaScript, SQL"
2013,"Java, JavaScript, jQuery, AngularJS"
2013,
2013,"C, C++, Ada, Mainsail"
2013,
2013,"C#, JavaScript, SQL"
2013,"C++, Java"
2013,"Java, JavaScript, jQuery, SQL"
2013,"JavaScript, jQuery"
2013,"JavaScript, jQuery, Python, Ruby"
2013,"JavaScript, jQuery, PHP, SQL, mongodb"
2013,"C#, Java"
2013,"C#, Java, Python, Ruby"
2013,
2013,"C#, Python, SQL, VB.NET"
2013,"JavaScript, jQuery, PHP, SQL"
2013,
2013,C#
2013,"C++, JavaScript, jQuery, Node.js, PHP, SQL"
2013,"PHP, SQL"
2013,
2013,
2013,"C#, Java, Objective-C, Ruby"
2013,Objective-C
2013,"JavaScript, PHP, Python, SQL, bash"
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, jQuery"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, C++, Java, JavaScript, jQuery, Ruby, SQL"
2013,"SQL, Delphi"
2013,"C#, jQuery, SQL, MVC"
2013,
2013,
2013,"Java, JavaScript, perl"
2013,"Java, JavaScript, SQL"
2013,"Clojure, CouchDB"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C++, C#, Java, JavaScript, jQuery, Objective-C, PHP, SQL"
2013,PHP
2013,"C#, Java, JavaScript, jQuery, Ruby, SQL"
2013,
2013,
2013,"C, Java, Python, SQL"
2013,"C++, Java"
2013,"JavaScript, jQuery, Ruby, SQL"
2013,"C, Java, jQuery, SQL"
2013,
2013,"C#, JavaScript, jQuery"
2013,Delphi
2013,"C#, JavaScript, jQuery, Ruby, SQL"
2013,"C, C++, C#, Java, JavaScript, jQuery, Perl"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, Java, JavaScript, jQuery, Python, SQL, VB"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,"Ruby, SQL, Flex/Actionscript"
2013,"Java, JavaScript, jQuery, PHP, SQL, Groovy, Grails"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, Objective-C, SQL"
2013,"C#, SQL"
2013,"Python, SQL"
2013,"C#, JavaScript, SQL"
2013,Java
2013,"JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, jQuery, Node.js, PHP"
2013,"JavaScript, jQuery, PHP, CoffeeScript, SASS"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, Node.js, SQL"
2013,"Java, PHP, SQL, Perl"
2013,"C#, JavaScript, jQuery, SQL, NHibernate"
2013,"JavaScript, jQuery, PHP, Ruby, SQL, CoffeeScript, Bash"
2013,"C#, JavaScript, jQuery, SQL"
2013,Python
2013,Objective-C
2013,"C, C#, Java, PHP, SQL, MATLAB"
2013,SQL
2013,"C, C++, Python"
2013,Objective-C
2013,"C, C++, Java, JavaScript, jQuery"
2013,"C#, jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,
2013,"C#, JavaScript, jQuery"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,"C#, Java, JavaScript, jQuery, SQL, F#"
2013,"Objective-C, Lua"
2013,"C, C++, Matlab"
2013,"JavaScript, jQuery, SQL, VB.NET ASP.NET MVC"
2013,"C#, Objective-C"
2013,"Java, Delphi"
2013,"C, C++, C#, PHP, SQL"
2013,"C#, Objective-C, SQL"
2013,"C, C++, Python, Ruby, SQL, perl"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, jQuery, Node.js, PHP, Ruby"
2013,
2013,"C, C++, Java"
2013,Python
2013,"C#, Java, Haskell"
2013,"C, C++, C#, JavaScript, jQuery, Objective-C, PHP, SQL"
2013,
2013,"C#, SQL, F#, Clojure, Haskell"
2013,
2013,"C#, JavaScript, jQuery, Ruby, SQL, CoffeeScript"
2013,"JavaScript, jQuery, SQL, Perl"
2013,"C, C++, Python"
2013,
2013,"JavaScript, jQuery, Python, SQL"
2013,"C, C++, JavaScript, Objective-C, Perl"
2013,Java
2013,
2013,Java
2013,Java
2013,"JavaScript, Python, SQL, Carto"
2013,"C#, JavaScript, jQuery, PHP, SQL, ASP.NET, VB.NET"
2013,"C++, C#, Java"
2013,"C#, JavaScript, jQuery, SQL, CoffeeScript"
2013,"Java, JavaScript, jQuery, PHP, Python"
2013,"C, Java, JavaScript, PHP, SQL"
2013,"JavaScript, jQuery, PHP"
2013,"JavaScript, jQuery, Ruby"
2013,"C#, JavaScript, jQuery, SQL"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,"JavaScript, jQuery, SQL, Delphi"
2013,R
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,"C#, Java, Objective-C, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, SQL, Perl"
2013,"C#, Python, Haskell"
2013,
2013,"C#, jQuery, SQL, Telerik"
2013,"C#, SQL"
2013,"JavaScript, jQuery, PHP"
2013,"C#, JavaScript, jQuery, PHP, SQL, html, css, Delphi"
2013,"C, C++, JavaScript, jQuery"
2013,"C#, jQuery, PHP, SQL"
2013,"C++, C#, SQL"
2013,"C#, jQuery, PHP, SQL, VB .Net"
2013,
2013,"C, Java, JavaScript, jQuery"
2013,"Java, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, SQL"
2013,"C, C++, C#"
2013,"Java, JavaScript, jQuery, SQL, Grails, Vaadin, Twitter Bootstrap"
2013,"C, JavaScript, jQuery, PHP, Python, SQL, Lua"
2013,"jQuery, Python, Angular JS"
2013,"C#, JavaScript, jQuery, Node.js, PHP, Python"
2013,"JavaScript, jQuery, PHP, SQL, Drupal"
2013,
2013,
2013,"C#, PHP, SQL"
2013,
2013,"C#, JavaScript, jQuery, Objective-C, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, Node.js, Ruby, SQL"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,
2013,"JavaScript, jQuery, Objective-C, PHP, SQL"
2013,
2013,"JavaScript, jQuery, Python, SQL"
2013,"C#, Java, jQuery, PHP, SQL"
2013,"Java, Ruby, SQL"
2013,C#
2013,
2013,"C#, JavaScript, jQuery, PHP, Python, SQL"
2013,"C#, JavaScript, jQuery, Node.js, PHP, SQL"
2013,"C++, JavaScript, Objective-C"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,"Java, PHP, SQL"
2013,"Java, SQL"
2013,"C#, JavaScript, jQuery, Ruby, SQL"
2013,"JavaScript, jQuery, PHP"
2013,"Java, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,
2013,
2013,"C#, JavaScript, jQuery, SQL, classic asp"
2013,"C#, SQL, ESB, SOA, XSLT, SSRS"
2013,
2013,"C#, Java, Objective-C, SQL"
2013,"Java, SQL"
2013,"JavaScript, Node.js, Perl"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, jQuery, PHP, Python, SQL"
2013,"C, jQuery, PHP, Ruby, SQL, rails"
2013,
2013,"C++, C#, SQL"
2013,C++
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,
2013,"JavaScript, jQuery, PHP, SQL"
2013,"Java, Objective-C, PHP, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,C#
2013,
2013,"C#, PHP"
2013,"C#, SQL"
2013,"C++, C#, Java, JavaScript, jQuery, PHP, SQL, python"
2013,"C, C#, Java, JavaScript, Objective-C, Ruby"
2013,"Java, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, PHP, SQL, Raphael.js, WPF"
2013,Python
2013,"Java, JavaScript, jQuery, SQL, PL/SQL"
2013,"C, C++, C#, Java, JavaScript, jQuery, PHP, SQL, HTML5, CSS3"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,
2013,"JavaScript, jQuery"
2013,"Java, jQuery, SQL, Clojure, Groovy/Grails"
2013,"C, C++, Java"
2013,"Java, JavaScript, jQuery"
2013,"jQuery, PHP, SQL"
2013,"C#, JavaScript"
2013,"C#, JavaScript, jQuery, SQL, ASP.NET, WPF"
2013,"C, Java, SQL"
2013,"JavaScript, jQuery, Node.js, SQL, vb6"
2013,"C#, Java, JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, Node.js, PHP"
2013,"Java, jQuery, Scala"
2013,"C, Java, PHP"
2013,"C, C++, C#, Java, JavaScript, jQuery, Node.js, Objective-C, Python"
2013,"Java, JavaScript, jQuery, Node.js, SQL"
2013,"C, C++, C#, JavaScript, jQuery, Node.js, Objective-C, SQL"
2013,JavaScript
2013,"C++, Python, Ruby"
2013,"JavaScript, jQuery, PHP, SQL"
2013,C#
2013,"JavaScript, jQuery, PHP, Ruby, SQL"
2013,"C, Python"
2013,
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,"C#, Java, SQL"
2013,"C++, Java, Python"
2013,"JavaScript, jQuery, Node.js, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,"C#, jQuery, Objective-C, SQL"
2013,"C#, JavaScript, jQuery, VB.net"
2013,"C, C++, Java, Objective-C, SQL, perl"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, SQL, Atmosphere"
2013,"C#, JavaScript, Ruby, SQL"
2013,
2013,
2013,
2013,"Java, SQL"
2013,C#
2013,"C#, JavaScript, PHP, SQL"
2013,"C, C++, Java"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,"C++, C#, JavaScript, jQuery, SQL"
2013,"JavaScript, jQuery, Node.js, PHP, Python, SQL"
2013,"JavaScript, jQuery, SQL, Perl"
2013,"C#, JavaScript, jQuery, Node.js, Python"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,"C#, PL/SQL, WPF"
2013,"C, C++, Python, Matlab"
2013,
2013,"C, C++, Java, JavaScript, Python, Ruby"
2013,"Java, JavaScript, jQuery, PHP, SQL, Joomla!"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C++, C#, JavaScript, jQuery, SQL"
2013,"C#, SQL, VB.NET"
2013,
2013,"C, Java, Python, Perl"
2013,"C, C++, Java, PHP, Python"
2013,
2013,"Java, JavaScript, jQuery, Objective-C, PHP, Ruby, SQL, scala"
2013,"Java, JavaScript, jQuery"
2013,Python
2013,"C++, JavaScript, jQuery, PHP, Python, Ruby"
2013,"Java, JavaScript, jQuery, Python, Ruby, SQL"
2013,"C#, Java, JavaScript, jQuery, PHP, Python, MySQL, Ajax"
2013,"C++, Python, Ruby"
2013,"C++, SQL"
2013,
2013,"Java, JavaScript, jQuery, Python, SQL"
2013,
2013,"C#, Java"
2013,"jQuery, PHP, SQL"
2013,"C++, C#"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"Java, JavaScript, jQuery, SQL, Scala"
2013,"C, C++, Java, JavaScript, jQuery, Node.js, Objective-C, Python, Ruby, SQL"
2013,
2013,"JavaScript, jQuery, Node.js, Objective-C, PHP, Ruby, mongodb"
2013,"C, C#, JavaScript, jQuery, SQL"
2013,"C++, C#"
2013,"Java, JavaScript"
2013,"C, C++, PHP, SQL"
2013,"Java, JavaScript, jQuery, R"
2013,"Java, JavaScript, jQuery, Objective-C, PHP, SQL"
2013,"JavaScript, jQuery, Ruby, SQL"
2013,"C, C++, PHP, SQL, BASH"
2013,"Java, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, PHP, Python, SQL"
2013,
2013,"Java, Python, powershell :("
2013,"C++, C#, Java, VB6"
2013,
2013,"C#, JavaScript, jQuery, SQL, Knockout.js, Underscore, VB.NET"
2013,"C, C++, Java, JavaScript, jQuery, PHP, Python, SQL"
2013,Java
2013,"C++, JavaScript, Node.js, Python"
2013,Objective-C
2013,"Java, SQL, shell"
2013,"JavaScript, jQuery, SQL, ColdFusion"
2013,Java
2013,
2013,C#
2013,
2013,"JavaScript, jQuery, Python"
2013,"C#, JavaScript, jQuery, Node.js, PHP"
2013,"Java, PHP, SQL, R"
2013,"Java, JavaScript, SQL"
2013,"Java, JavaScript, PHP, SQL"
2013,"JavaScript, Python, Ruby"
2013,"C#, Java, jQuery, SQL, delphi"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, Java, Groovy,Griffon,Grails"
2013,"JavaScript, jQuery, Python"
2013,"C, C++, JavaScript, Objective-C"
2013,"JavaScript, jQuery, Node.js, PHP, Ruby, SQL"
2013,"Java, JavaScript, jQuery, Objective-C, Ruby"
2013,"Java, Python, SQL"
2013,"C#, SQL, VB"
2013,C++
2013,"C#, JavaScript, jQuery, SQL"
2013,Java
2013,"Java, JavaScript, jQuery, Ruby, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, Python, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"JavaScript, SQL, Delphi (Pascal)"
2013,"C++, C#, Java, PHP, SQL"
2013,"C++, Java, JavaScript, Perl"
2013,"C#, JavaScript, jQuery"
2013,
2013,"C#, JavaScript, jQuery, vb.net"
2013,"C++, Java, Object Pascal"
2013,"Java, SQL, SCala"
2013,"C#, Java, JavaScript, jQuery, PHP, SQL"
2013,
2013,"C++, C#, JavaScript, jQuery"
2013,"Java, Delphi"
2013,"Java, PHP"
2013,
2013,"Java, Python, clojure"
2013,
2013,"JavaScript, jQuery, Node.js, PHP, Python, Ruby, SQL"
2013,"C++, JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C#, Java, JavaScript, jQuery, Objective-C, PHP, SQL"
2013,
2013,"C++, Java, SQL"
2013,"Java, Python, SQL"
2013,
2013,"C++, C#, JavaScript, jQuery, SQL"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, PHP, Python, SQL"
2013,"Java, JavaScript, jQuery, Ruby, SQL"
2013,
2013,"Python, SQL"
2013,"C, C++, JavaScript, jQuery, Objective-C, PHP"
2013,"C#, JavaScript, jQuery, SQL, VB"
2013,"JavaScript, SQL, Perl, Lua"
2013,"C++, Java, JavaScript, SQL"
2013,"PHP, Ruby"
2013,"Java, JavaScript"
2013,"Java, JavaScript, jQuery, SQL"
2013,"JavaScript, jQuery, Ruby"
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, SQL, GWT"
2013,"C++, Objective-C, Python"
2013,"Java, JavaScript, SQL"
2013,"Java, JavaScript, PHP, SQL"
2013,"Objective-C, PHP, Ruby"
2013,"Java, JavaScript, jQuery, Python, SQL"
2013,"C#, JavaScript, jQuery, Objective-C"
2013,"C, C++, Python"
2013,"JavaScript, Node.js, Python, SQL, NetLogo"
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, Node.js, XSLT"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, C++, C#, JavaScript, jQuery, Python, SQL, Ada"
2013,"C, C++, C#, Python, SQL"
2013,
2013,"Java, JavaScript, jQuery, SQL"
2013,"PHP, MATLAB, Perl"
2013,"Java, JavaScript, Objective-C"
2013,"C++, C#, JavaScript, jQuery, Python"
2013,"C++, C#, SQL"
2013,"Java, JavaScript, PHP, Python, SQL"
2013,"C, Java, SQL, clojure"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, C++, JavaScript, jQuery"
2013,"C#, jQuery, Python"
2013,"Java, Python, XSLT XQUERY XML"
2013,C#
2013,
2013,"C, C++, Java"
2013,
2013,"C#, JavaScript, jQuery, Objective-C, SQL"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, Node.js, Objective-C, PHP, Python, SQL"
2013,"C++, C#"
2013,"C++, C#, Objective-C, SQL"
2013,"JavaScript, jQuery, Node.js, PHP"
2013,"C#, JavaScript, jQuery"
2013,"C, C++, C#, SQL"
2013,"C#, Node.js, Objective-C, TypeScript"
2013,"C#, JavaScript, jQuery"
2013,"C++, C#"
2013,"JavaScript, jQuery, Objective-C, PHP"
2013,"jQuery, Objective-C, PHP"
2013,
2013,
2013,"Java, JavaScript, PHP, SQL"
2013,Python
2013,"C#, VB.NET"
2013,
2013,"Java, JavaScript, jQuery, SQL"
2013,"C, C++, Objective-C, Python, Ruby"
2013,"C++, jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,"SQL, Visual FoxPro"
2013,"Java, JavaScript, jQuery, Node.js, PHP, Python, SQL, vimscript"
2013,"C++, Python"
2013,
2013,"Python, SQL, R"
2013,"Java, JavaScript, jQuery, SQL, Scala"
2013,"Java, Python, SQL"
2013,
2013,
2013,"C, C++, C#"
2013,"C#, Java, JavaScript, PHP, SQL"
2013,Java
2013,"C++, Java, JavaScript, SQL"
2013,
2013,"Objective-C, Ruby"
2013,"C#, jQuery, PHP, SQL"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,
2013,"C, JavaScript, Node.js, Objective-C"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C, C++, JavaScript, jQuery, Node.js, Python"
2013,"C++, C#, Java, JavaScript, jQuery, Python"
2013,"JavaScript, PHP, SQL"
2013,
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, Haskell"
2013,"Java, JavaScript, jQuery, Ruby"
2013,"C, C++, JavaScript, jQuery, Python"
2013,"Java, Haskell, Scala"
2013,"C, C++, JavaScript, Objective-C, PHP, SQL"
2013,"C, Java, SQL"
2013,"C, Java"
2013,"C#, Java, SQL"
2013,C
2013,"C++, C#, Java, JavaScript, jQuery, PHP, SQL"
2013,
2013,
2013,"C, Java, Ruby, SQL, Perl"
2013,"JavaScript, SQL, cfml"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C, Java, Python"
2013,"C#, Java, JavaScript"
2013,
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C#, JavaScript, Ruby"
2013,"Java, JavaScript, jQuery, JSF, PhoneGap"
2013,"Java, SQL"
2013,"C++, C#, Java, Python, Matlab"
2013,"C#, JavaScript, SQL"
2013,"C#, jQuery, SQL"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,"C, C#, jQuery, SQL"
2013,"JavaScript, jQuery, PHP, Ruby, SQL"
2013,Java
2013,"JavaScript, jQuery, PHP, Ruby, SQL"
2013,"JavaScript, PHP, SQL, VB.NET"
2013,"C#, JavaScript, jQuery, PHP, Ruby, SQL"
2013,"Java, SQL"
2013,"C++, Python"
2013,"C#, JavaScript, jQuery, SQL, HTML"
2013,"Java, SQL, Groovy"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery"
2013,"Java, JavaScript, jQuery, Node.js, PHP"
2013,"JavaScript, jQuery, SQL, Classic ASP"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,"Java, JavaScript, jQuery, Node.js"
2013,"C#, jQuery, SQL"
2013,"C, C++, C#, SQL"
2013,"Java, Python, SQL"
2013,
2013,"C#, SQL"
2013,"C#, JavaScript, SQL"
2013,"C#, JavaScript, jQuery, PHP"
2013,"C#, jQuery, Objective-C, PHP, SQL"
2013,"Java, JavaScript"
2013,"C, C++, Python, SQL"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,SQL
2013,"C#, JavaScript, jQuery, PHP, Ruby, SQL"
2013,"C#, JavaScript"
2013,"Java, SQL"
2013,"C++, Java, JavaScript, jQuery, PHP, Ruby, SQL"
2013,
2013,"C#, JavaScript, SQL, CSLA"
2013,"C#, JavaScript, jQuery, Python, SQL, MongoDB"
2013,
2013,"C, Objective-C, Python"
2013,"C#, JavaScript, SQL"
2013,"C, C#, Java, JavaScript, jQuery, Node.js, PHP, Python, SQL"
2013,"Java, Python"
2013,"Objective-C, Ruby"
2013,"JavaScript, jQuery, PHP, Python"
2013,"C, Java"
2013,"JavaScript, jQuery, Ruby, SQL"
2013,"C, C++, Visual Basic .net"
2013,"jQuery, Python, SQL"
2013,"JavaScript, jQuery, Objective-C, Ruby"
2013,"JavaScript, jQuery, Node.js, Ruby, SQL"
2013,"Java, JavaScript, jQuery, Ruby"
2013,
2013,"C, C++, C#, Python"
2013,Actionscript
2013,"C#, JavaScript, jQuery, PHP, Python, SQL"
2013,"C#, Java, Python, Bash"
2013,"Java, Objective-C"
2013,
2013,"Java, JavaScript, jQuery, Objective-C, SQL"
2013,"C#, JavaScript, jQuery"
2013,"C#, JavaScript, jQuery, Node.js, PHP, Python, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, Objective-C, PHP, ABAP, Backbone.js, Underscore.js"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,"Java, JavaScript, Dojo"
2013,"C++, C#, Python, SQL"
2013,"JavaScript, jQuery, ColdFusion"
2013,"C, C++, C#, Java, JavaScript, jQuery, Python"
2013,
2013,
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,C#
2013,"Java, JavaScript, Ruby"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, jQuery, PHP, Python"
2013,"C#, Objective-C, PHP, SQL, Delphi"
2013,"Java, JavaScript, jQuery, Ruby, SQL"
