Year,Which languages are you proficient in?
2012,"JavaScript, CSS, PHP, SQL, C#"
2012,"JavaScript, CSS, PHP, SQL, Perl"
2012,SQL
2012,"C#, VB.Net"
2012,"Objective-C, SQL, C#"
2012,"JavaScript, CSS, PHP, Ruby, SQL, C#, C++, HTML5, Visual Basic, Visual Basic.NET"
2012,
2012,"JavaScript, CSS, PHP, SQL"
2012,"C#, C++, Perl"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, PHP, HTML5"
2012,
2012,"Java, PHP, C++"
2012,"Java, C++"
2012,"Java, CSS, PHP, Ruby, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, Objective-C, SQL, C#, C++, C, HTML5"
2012,"JavaScript, CSS, PHP, Python, Objective-C, HTML5"
2012,"SQL, C#"
2012,"Java, JavaScript, CSS, C#, HTML5, Erlang, Scala"
2012,"Java, JavaScript, CSS, Objective-C, SQL, C, HTML5"
2012,"JavaScript, CSS, PHP, Ruby, SQL, C++, C, HTML5"
2012,"Java, JavaScript, CSS, PHP"
2012,"CSS, PHP, HTML5"
2012,"Java, Python, C++, C"
2012,"Java, JavaScript, SQL, C#"
2012,"Java, JavaScript, PHP, HTML5, ActionScript"
2012,"Java, JavaScript, CSS, PHP, SQL, ActionScript"
2012,"JavaScript, PHP, Python"
2012,"JavaScript, CSS, C, Progress 4GL"
2012,"JavaScript, CSS, SQL, C#"
2012,"C++, C"
2012,"Java, SQL"
2012,"PHP, Python, C"
2012,"Java, PHP, SQL"
2012,C#
2012,"Java, JavaScript, Python, SQL, C#"
2012,PHP
2012,"CSS, PHP, Objective-C, SQL, C#, C++, jquery :P (just love it)"
2012,"Java, PHP"
2012,
2012,"Java, C++"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, PHP, Python, SQL, C#, HTML5"
2012,PHP
2012,Java
2012,"Java, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, Python, Ruby, SQL, C++, C, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, SQL, C#, C++, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"Java, C++"
2012,"JavaScript, SQL, C#"
2012,"JavaScript, PHP, SQL, C#"
2012,
2012,JavaScript
2012,
2012,"PHP, Python, C"
2012,Java
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, C"
2012,"JavaScript, CSS, Python, Objective-C, SQL, C++"
2012,"JavaScript, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, Ruby, SQL"
2012,"JavaScript, CSS, PHP, SQL"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"Java, CSS, Python, SQL, Scala, Groovy"
2012,Java
2012,"JavaScript, CSS, PHP, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, SQL, C++, C"
2012,"Java, Python, C++"
2012,"JavaScript, CSS, PHP, SQL"
2012,"Java, Objective-C"
2012,"C++, C, Perl"
2012,fuck you for having so few countries on the 1st page. fuck you
2012,
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5, Delphi"
2012,"Java, JavaScript, CSS, PHP, SQL, C#"
2012,"PHP, Magento"
2012,"JavaScript, CSS, PHP, Objective-C, SQL, HTML5, ActionSctip2/3, Flex, Go"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#, C++, C"
2012,Java
2012,CSS
2012,"Java, CSS, Objective-C, SQL, C#, C++, vb"
2012,
2012,"Java, SQL, C#"
2012,C#
2012,
2012,Python
2012,"CSS, C, Python, HTML"
2012,"Java, JavaScript, CSS, SQL, C#, C++, C"
2012,"Java, SQL, C++, C, Perl"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C++, C, Perl, HTML5"
2012,"SQL, C#, PowerBuilder"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"JavaScript, CSS, SQL, HTML5, ColdFusion"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, Ruby, SQL, C++, C, HTML5"
2012,"Java, JavaScript, CSS, Ruby, SQL, C#"
2012,"Java, C++, C, Bash"
2012,"Java, JavaScript, CSS, PHP, Python, HTML5"
2012,"C#, C++, C"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL"
2012,"JavaScript, CSS, PHP, SQL"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, C"
2012,"Java, JavaScript, CSS, HTML5"
2012,"Python, C, Scheme"
2012,"JavaScript, CSS, Objective-C, Ruby, SQL, C"
2012,"Java, Python, SQL, C#, C++, C, Perl"
2012,
2012,
2012,C#
2012,"JavaScript, CSS, PHP, HTML5"
2012,"JavaScript, CSS, Ruby, HTML5"
2012,
2012,
2012,"Java, C#"
2012,C#
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C++, C, Perl"
2012,"Java, PHP, Python, SQL, C"
2012,"Python, Objective-C, C++, C"
2012,"JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Python, SQL, C#"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"C#, C++"
2012,"Python, SQL"
2012,"JavaScript, CSS, PHP, SQL, C#"
2012,"Java, Python, Ruby, Haskell"
2012,"Java, C#, C++"
2012,"JavaScript, CSS, Ruby, HTML5"
2012,"Java, JavaScript, CSS, Perl, HTML5"
2012,"JavaScript, CSS, HTML5"
2012,"Java, JavaScript, CSS, Python, Objective-C, Ruby, SQL, C, HTML5, TCL"
2012,"SQL, C#"
2012,"Java, JavaScript, CSS, Python, SQL, C#, C++, HTML5"
2012,"JavaScript, SQL, C#"
2012,"Python, C#, Perl"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, Perl, HTML5"
2012,"SQL, C++, C, HTML5"
2012,"CSS, PHP, Python, Objective-C, SQL, C++, HTML5"
2012,"SQL, C++, C"
2012,"JavaScript, CSS, PHP, Objective-C, SQL, C#, HTML5"
2012,"Java, JavaScript, PHP, SQL"
2012,"Python, C++"
2012,"Java, JavaScript, C#"
2012,"Java, JavaScript, CSS, PHP, Objective-C, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, Objective-C, Ruby, SQL, C#, C++, C, HTML5"
2012,
2012,"JavaScript, CSS, SQL, C++, C, HTML5, RPG"
2012,
2012,
2012,
2012,"CSS, PHP, SQL, HTML5"
2012,"CSS, SQL, C#, C++"
2012,"Java, JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, Python, Ruby, SQL, C, Perl"
2012,"Java, JavaScript, CSS, PHP, C++"
2012,"SQL, C#"
2012,C#
2012,"SQL, C#, C++"
2012,"PHP, SQL, C#, vb.net"
2012,
2012,"Java, JavaScript, PHP, SQL, C++, C, Perl"
2012,"Python, SQL, C#, C++"
2012,"CSS, PHP, SQL, C#, C++, HTML5"
2012,"JavaScript, CSS, SQL, C#, Powershell"
2012,"Java, JavaScript, Python, SQL"
2012,
2012,
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, C#"
2012,
2012,
2012,"CSS, C#"
2012,"Java, JavaScript, CSS, PHP, Python, C#, C, HTML5, Racket / Scheme"
2012,"JavaScript, SQL, C#, HTML5"
2012,"Java, SQL, C++, C"
2012,"Java, JavaScript, Python, SQL, C#"
2012,"Java, SQL, C#"
2012,"JavaScript, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, C"
2012,"JavaScript, CSS, SQL, C#, C, Perl, HTML5"
2012,"SQL, C#, HTML5"
2012,"Java, PHP, SQL, C#, C++, C, Perl, Assembler"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, C, HTML5"
2012,"Java, JavaScript, CSS, Objective-C, SQL"
2012,"Java, CSS, PHP, C#, HTML5"
2012,"SQL, C#, HTML5"
2012,"SQL, C#"
2012,"JavaScript, CSS, PHP, C++, C, HTML5, R"
2012,"JavaScript, CSS, Python, Objective-C, SQL, C#, C++, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, C, Lua"
2012,"SQL, C#"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, PHP, Ruby, SQL, HTML5"
2012,"Java, JavaScript, CSS, HTML5"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"Java, SQL, C++"
2012,"C#, C++, C"
2012,Java
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, SQL, C#, .NET/ASP.NET"
2012,"Java, PHP, SQL, C#"
2012,Python
2012,"CSS, PHP, SQL"
2012,"Java, JavaScript, CSS, PHP, HTML5"
2012,
2012,"Java, JavaScript, CSS, Objective-C, SQL, HTML5"
2012,"Python, SQL, C#"
2012,"C#, VB"
2012,"Python, C++, C, IDL"
2012,"SQL, C#"
2012,
2012,"Java, JavaScript, PHP, SQL, C++, C"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Python, C++"
2012,"JavaScript, CSS, PHP, SQL, C#, C++, C, HTML5"
2012,"PHP, Ruby"
2012,"JavaScript, CSS, PHP, Ruby, HTML5"
2012,
2012,"Java, Objective-C"
2012,
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, Ruby, SQL, C#, C++, C, Perl, HTML5, esparanto, troll."
2012,C#
2012,"JavaScript, PHP, HTML5"
2012,"Objective-C, Cobol"
2012,
2012,
2012,"JavaScript, Objective-C, SQL, C#"
2012,"JavaScript, SQL, C#"
2012,"JavaScript, CSS, SQL, C#, HTML5, ActionScript"
2012,"Java, JavaScript, SQL, C#, C++, C, HTML5"
2012,"JavaScript, Python, SQL, C#, C++, C, HTML5"
2012,"JavaScript, CSS, PHP, Objective-C, SQL, HTML5"
2012,"Ruby, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, C, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, Objective-C, Ruby, HTML5"
2012,"Java, JavaScript, PHP, C"
2012,"JavaScript, CSS, SQL, C#, HTML5, Silverlight"
2012,"JavaScript, SQL, C#, HTML5"
2012,"Java, SQL, C++"
2012,"JavaScript, SQL, C#, HTML5"
2012,
2012,"SQL, C#, C++, C"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, Ruby, SQL, C#, C++, C, HTML5"
2012,"Objective-C, Visual Basic"
2012,"Java, PHP, C++, C, Perl"
2012,
2012,"SQL, C#, VB.NET"
2012,"PHP, Python, SQL, C#, C++, C"
2012,"Java, JavaScript, CSS, PHP, SQL, Perl, HTML5"
2012,"C#, C++, C"
2012,"Java, JavaScript, PHP, Objective-C, SQL, C#, C++, C"
2012,
2012,"Java, SQL, C++, C"
2012,"JavaScript, CSS, Ruby, C++"
2012,"JavaScript, CSS, C#, Powershell"
2012,"CSS, HTML5"
2012,"JavaScript, CSS, PHP, Python, SQL, HTML5"
2012,"Java, PHP, SQL, C++, C"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, SQL, C#, C++, C, HTML5"
2012,"Java, JavaScript, Objective-C, SQL, C, HTML5"
2012,"JavaScript, SQL, C#, C++, C, HTML5"
2012,"JavaScript, CSS, PHP, SQL"
2012,"Python, Ruby, C"
2012,"SQL, C++, C"
2012,"Objective-C, C++, C"
2012,"CSS, PHP, SQL, C#, HTML5, bash"
2012,"Java, JavaScript, CSS, PHP, HTML5"
2012,"Java, JavaScript, CSS, SQL"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C++, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, C#, HTML5"
2012,"JavaScript, SQL, C#, HTML5"
2012,"SQL, C#, C++"
2012,"Java, JavaScript, PHP, SQL, Perl"
2012,"SQL, PL/SQL"
2012,Java
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,
2012,"JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,"Java, JavaScript, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5, VB6, VBScript"
2012,-
2012,"JavaScript, SQL, C#"
2012,"Java, C++, C"
2012,Java
2012,"Java, JavaScript, SQL, C#, C++, C"
2012,Java
2012,"JavaScript, PHP, SQL"
2012,C#
2012,"Java, JavaScript, Objective-C"
2012,"SQL, C#"
2012,
2012,
2012,"CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP"
2012,"JavaScript, CSS, PHP, SQL, C++"
2012,"JavaScript, SQL, C#, HTML5"
2012,"SQL, C#, VB.NET"
2012,"Java, JavaScript, PHP, SQL, C#, C++, C"
2012,PHP
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Python, C, CUDA"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, Perl, HTML5"
2012,"CSS, PHP, Python, SQL, C#"
2012,"Java, C#"
2012,"C#, C++"
2012,
2012,"Java, CSS, PHP, SQL, C#, C++, C, HTML5, Lua"
2012,"Java, JavaScript, CSS, Python, Ruby, SQL, C++, C, HTML5"
2012,"JavaScript, CSS, SQL, C#, vb.net"
2012,"Java, JavaScript, CSS, SQL, HTML5"
2012,"JavaScript, C#"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, HTML5, Assembly"
2012,"C++, Perl"
2012,"JavaScript, CSS, PHP, Objective-C, SQL, HTML5"
2012,"JavaScript, CSS, PHP, Python, HTML5"
2012,"JavaScript, SQL, C#"
2012,Mathematica
2012,"JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,"CSS, SQL, C#"
2012,"Java, JavaScript, CSS, SQL"
2012,
2012,Java
2012,"Objective-C, C++, C"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, C++, C, HTML5"
2012,"Python, SQL, C#, C++"
2012,"english, russian :)"
2012,"Java, JavaScript, CSS, SQL, C++"
2012,C#
2012,"JavaScript, CSS, Objective-C, SQL, C, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"Java, SQL, C++, C"
2012,
2012,"Java, Python, SQL"
2012,
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C++, Perl, HTML5"
2012,
2012,"JavaScript, CSS, SQL, C"
2012,"JavaScript, CSS, PHP, Objective-C, SQL, HTML5"
2012,
2012,"Python, C"
2012,"Java, C++"
2012,"Java, JavaScript, CSS, SQL, HTML5"
2012,Python
2012,"Java, CSS, Ruby, SQL, HTML5"
2012,Java
2012,Java
2012,Java
2012,"Python, C++"
2012,"PHP, Objective-C, C"
2012,"PHP, C#, C++"
2012,"Python, C#"
2012,PHP
2012,"Java, JavaScript, Python, C#, C"
2012,"C++, C"
2012,"Java, JavaScript, CSS, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, SQL, C++, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, VB.NET"
2012,
2012,
2012,C#
2012,
2012,
2012,
2012,"JavaScript, CSS, PHP, Python, SQL, C++, C"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,
2012,
2012,
2012,"Java, JavaScript, Ruby, SQL"
2012,Java
2012,"JavaScript, CSS, Objective-C, Ruby, HTML5"
2012,"JavaScript, CSS, Ruby, C#, C++, C"
2012,C#
2012,"C#, C++, C"
2012,C#
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, PHP, SQL"
2012,"SQL, C#, C++"
2012,PHP
2012,
2012,"JavaScript, SQL, C#, C++, C"
2012,"Java, JavaScript, CSS, C, Perl, HTML5"
2012,"Java, JavaScript, PHP, C#, C++, C, Various assembler's languages, VB6"
2012,Java
2012,"JavaScript, PHP, C++, C, Functional prg. languages"
2012,C#
2012,"JavaScript, CSS, PHP, SQL, C++, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"SQL, C#"
2012,"JavaScript, CSS, PHP, Python, Ruby, SQL, C#, VB"
2012,"Java, JavaScript, CSS, SQL, Perl, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, SQL"
2012,
2012,Java
2012,"Python, C++"
2012,"JavaScript, CSS, PHP, SQL, HTML5, Shell scripting"
2012,"JavaScript, Python, Objective-C, C"
2012,"Java, CSS, PHP, SQL, C++, HTML5"
2012,
2012,"Java, JavaScript, CSS, Python, Ruby, SQL, C#, C++, C, HTML5"
2012,"Java, JavaScript, CSS, Python, Ruby, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, Python, SQL, C++, C, HTML5"
2012,C#
2012,"Java, JavaScript, Objective-C, SQL, C#, C++, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,"CSS, PHP, SQL, C#, HTML5"
2012,
2012,"Java, C++, Perl, Matlab"
2012,"JavaScript, CSS, C#, HTML5, jquery, openxml-sdk"
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, PHP, Python, SQL, HTML5"
2012,
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, Ruby, SQL, HTML5"
2012,"Java, C, Perl, COBOL"
2012,
2012,C#
2012,
2012,"PHP, C#, HTML5, vb.net"
2012,"JavaScript, CSS, PHP, Python, SQL, C, HTML5"
2012,"Ruby, SQL"
2012,Ruby
2012,"Java, C++"
2012,"Java, JavaScript, CSS, PHP, Objective-C, SQL, C#, C++, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"Visual Basic, Progress OpenEdge"
2012,"JavaScript, CSS, PHP, SQL"
2012,"CSS, PHP, Objective-C, Ruby, SQL"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C++, C, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#, C++, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, Python, SQL"
2012,"JavaScript, Python, Ruby, HTML5"
2012,
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, SQL, C++, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C++, HTML5"
2012,"JavaScript, SQL, C#, HTML5"
2012,CSS
2012,"Java, PHP, Python, SQL, C++, C"
2012,"JavaScript, CSS, SQL, C#, HTML5, ASP/VBScript"
2012,
2012,
2012,"JavaScript, PHP, SQL, HTML5"
2012,"JavaScript, CSS, PHP, SQL"
2012,"JavaScript, CSS, PHP, SQL"
2012,"Objective-C, SQL, HTML5, VB9"
2012,
2012,
2012,"JavaScript, CSS, PHP, Lua"
2012,"Java, JavaScript, CSS, Ruby, SQL"
2012,
2012,"Python, C++"
2012,"JavaScript, CSS, PHP, Python, SQL, C#, Perl, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#, C++, C, Perl, HTML5"
2012,
2012,"JavaScript, PHP, Objective-C, SQL, C, Perl, HTML5"
2012,"Python, C, Perl, HTML5"
2012,"Java, JavaScript, C++, C, Perl"
2012,"JavaScript, SQL, C#"
2012,"JavaScript, SQL, C#, vb.net"
2012,"Java, Python"
2012,"JavaScript, CSS, Ruby, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, HTML5"
2012,"Java, JavaScript, CSS, C#, C, ColdFusion"
2012,
2012,
2012,"JavaScript, CSS, PHP, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C++, C"
2012,"Java, C++, C"
2012,"Java, JavaScript, CSS, SQL, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, Objective-C, Ruby, Rexx"
2012,
2012,"JavaScript, CSS, PHP, Python, Objective-C, SQL, C, HTML5"
2012,"Java, JavaScript, CSS, C++, C, Perl, HTML5, Haskell"
2012,"JavaScript, CSS, Python, Ruby, SQL, C#, HTML5"
2012,"Python, C++, C, HTML5"
2012,"JavaScript, CSS, PHP, Ruby, SQL, C++, HTML5"
2012,"JavaScript, C#"
2012,"Java, JavaScript, CSS, Python, SQL"
2012,"Java, PHP, Python, SQL, C#, C"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, HTML5, Nodejs"
2012,"Java, CSS, Python, SQL, C#, C, HTML5"
2012,"SQL, C#, VB .NET"
2012,"Python, Objective-C, C#, C++, C"
2012,"SQL, C#, VB6, VB.NET, VBA"
2012,
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, Ruby, SQL, C#, C++, C, Perl, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, JavaScript, PHP, C++, C, HTML5, UniBasic, UniQuery"
2012,Java
2012,"JavaScript, CSS, Python, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#, C++, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, JavaScript, CSS, Python, C++, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#"
2012,"Java, JavaScript, PHP, SQL, C++, C, HTML5, LISP"
2012,"SQL, C#"
2012,"Java, JavaScript, SQL, C++, HTML5"
2012,"Java, JavaScript, PHP, Python, SQL, C++, C, Perl, Assembly, Scheme"
2012,
2012,"JavaScript, Ruby"
2012,"Java, JavaScript, CSS, PHP, Objective-C, SQL"
2012,"Java, JavaScript, CSS, Python, Objective-C, Ruby, C++, HTML5"
2012,"Java, JavaScript, CSS, SQL"
2012,Python
2012,"SQL, C#"
2012,"JavaScript, CSS, SQL, C#"
2012,
2012,
2012,SQL
2012,"Java, JavaScript, CSS, C#"
2012,"C++, C"
2012,Python
2012,"JavaScript, CSS, PHP, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5, VHDL"
2012,"JavaScript, CSS, SQL, C#, C++, HTML5"
2012,"Java, SQL, Perl, Scala, Smalltalk, PL/SQL"
2012,"Java, JavaScript, C++, Perl"
2012,"JavaScript, CSS, Objective-C, C, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,
2012,"Java, JavaScript, CSS, Objective-C, Ruby, SQL, HTML5"
2012,"JavaScript, C#, C"
2012,
2012,"PHP, Python, SQL, C#, C++, C, Scheme"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,
2012,"JavaScript, CSS, Objective-C, Ruby, C#, HTML5"
2012,"JavaScript, PHP, Ruby, SQL"
2012,
2012,"Java, SQL, C#"
2012,"SQL, C#"
2012,"JavaScript, CSS, SQL, C"
2012,"Java, PHP, SQL, C#, C++, C, HTML5"
2012,"SQL, C#"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C++, HTML5"
2012,"JavaScript, SQL, C#, C++"
2012,Haskell
2012,PHP
2012,
2012,"Java, JavaScript, CSS, Ruby"
2012,"Java, SQL, HTML5"
2012,
2012,"Java, JavaScript, CSS, SQL"
2012,"Java, JavaScript, CSS, Python, SQL, C, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, PHP, Python, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL"
2012,"JavaScript, CSS, PHP, Python, SQL"
2012,"JavaScript, CSS, PHP, SQL"
2012,"JavaScript, CSS, PHP, HTML5"
2012,Java
2012,"JavaScript, PHP, Objective-C, Ruby, SQL, C#, HTML5"
2012,Python
2012,"CSS, PHP, Python, C++, R"
2012,Objective-C
2012,
2012,
2012,C#
2012,"Ruby, C"
2012,ColdFusion
2012,"Java, JavaScript, CSS, PHP, Objective-C, SQL"
2012,"Ruby, C#, C, HTML5"
2012,C#
2012,"Java, PHP, SQL, C++, C"
2012,"SQL, C#, C++"
2012,"Java, JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, PHP, Python, Ruby, SQL, HTML5"
2012,"Python, HTML5"
2012,"SQL, C#, C++"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, PHP, Ruby, SQL"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, SQL"
2012,
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"JavaScript, Python, SQL"
2012,"SQL, C#, C"
2012,"Python, C, HTML5"
2012,"JavaScript, PHP, SQL"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#, C++, C, HTML5"
2012,"JavaScript, CSS, PHP, Python, HTML5"
2012,"JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,"Java, C, Haskell"
2012,"Java, JavaScript, CSS, PHP, Python, HTML5"
2012,"JavaScript, CSS, Python, HTML5"
2012,"CSS, C#, HTML5"
2012,"Java, JavaScript, Python, C++, C"
2012,"CSS, SQL, vb.net"
2012,"Java, JavaScript, SQL"
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, PHP, Objective-C"
2012,"SQL, C#"
2012,
2012,C#
2012,"JavaScript, CSS, SQL, C#, C++, C"
2012,"C++, C"
2012,"JavaScript, CSS, PHP, Python, Objective-C, SQL, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C++, C, HTML5"
2012,"Objective-C, C"
2012,
2012,"Java, CSS, Ruby, SQL, C#, C++, C, HTML5"
2012,"SQL, C#"
2012,"Java, JavaScript, CSS, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, PHP"
2012,"Java, Python, C#, C++"
2012,"Java, JavaScript, PHP, Python, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, Python"
2012,"CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, Ruby, SQL, C#"
2012,"SQL, C#"
2012,"JavaScript, CSS, PHP, SQL, C#"
2012,"Java, JavaScript, Python, SQL, C++, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#"
2012,
2012,"Java, JavaScript, CSS, Python, SQL, C#, C++"
2012,"Python, SQL, C++"
2012,
2012,"Java, JavaScript, CSS, PHP, C++, HTML5"
2012,"Java, JavaScript, SQL, C#"
2012,"Java, PHP, Objective-C, C++, C"
2012,"CSS, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, C++, C, HTML5, Haskell"
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, C#"
2012,"JavaScript, SQL, C#, Perl, HTML5"
2012,"HTML,VB6"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"SQL, C#"
2012,
2012,"JavaScript, CSS, PHP, SQL, C#, C++, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C++, HTML5"
2012,"Python, SQL"
2012,"Java, Objective-C, SQL"
2012,
2012,"Java, JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,
2012,"JavaScript, CSS, PHP, SQL"
2012,"C++, C"
2012,Java
2012,
2012,"Java, JavaScript, Objective-C, C++, C, Perl, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#"
