Year,Which of the following languages or technologies have you used significantly in the past year?
2014,"C, C++, JavaScript, Objective-C, Python, SQL, bourne shell"
2014,"C, C++, Java, JavaScript, SQL"
2014,"Java, Objective-C, Ruby"
2014,"C++, Java, JavaScript, Python"
2014,"C#, Java, Node.js"
2014,"C, PHP, SQL"
2014,Java
2014,"Java, JavaScript, Objective-C, PHP, Python, SQL"
2014,"C, Java, Python, SQL"
2014,"Objective-C, golang"
2014,"C++, Java"
2014,"C, Java, JavaScript, Ruby, Scala"
2014,PHP
2014,"Python, SQL, PL/SQL"
2014,"C, PHP, Python"
2014,"C#, JavaScript, SQL, ASP.NET MVC, AngularJS, Bootstrap"
2014,"JavaScript, PHP"
2014,"Java, PHP, Python"
2014,"C++, PHP, Python, SQL"
2014,"C, C++, JavaScript, PHP"
2014,Java
2014,"JavaScript, PHP, SQL"
2014,"JavaScript, PHP"
2014,"C, C++"
2014,"C, C++, Java"
2014,"C, C++, Python"
2014,"JavaScript, Objective-C, PHP, Python, SQL"
2014,"C, C++, Java, JavaScript, Python"
2014,"C#, JavaScript, SQL"
2014,"Java, Python, SQL"
2014,"Java, PHP, SQL"
2014,"Objective-C, PHP, Ruby"
2014,"C, C++, C#, Java, PHP, SQL, delphi"
2014,"C#, Java, JavaScript, Ocaml"
2014,"C, C++, Java, Python, SQL"
2014,"Objective-C, Python, Ruby"
2014,"Java, JavaScript, Node.js, PHP, Python, Ruby, SQL, scala, erlang"
2014,"C++, JavaScript, Python, SQL, ColdFusion"
2014,"C#, JavaScript"
2014,"C, C++, Java, JavaScript, PHP, Python, SQL, Lua, MIPS assembly language, Intel AT&T assembly language, Bash"
2014,"C, Objective-C"
2014,"C++, Haskell"
2014,"C, C++"
2014,"Java, Python"
2014,"C, C++, Java"
2014,"C#, Objective-C, PHP, SQL"
2014,"Java, SQL"
2014,Java
2014,"Java, JavaScript"
2014,"JavaScript, Node.js, PHP"
2014,"C#, Java, JavaScript, SQL"
2014,"C#, Java, JavaScript, SQL, Delphi"
2014,"C#, JavaScript, SQL"
2014,C#
2014,"JavaScript, PHP, SQL"
2014,"SQL, Perl"
2014,C
2014,"Java, Ruby, SQL"
2014,"C, C++, C#, Java, Android SDK"
2014,"Java, JavaScript, Ruby, SQL"
2014,"C#, JavaScript, SQL, SQLScript, ABAP"
2014,"Java, JavaScript, PHP, Ruby, SQL"
2014,"Java, JavaScript, SQL"
2014,"C, C++, C#"
2014,"C++, SQL, R"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, Node.js, SQL"
2014,"Java, JavaScript, Objective-C"
2014,C#
2014,"Java, JavaScript, Node.js, PHP, SQL"
2014,"C++, JavaScript, Ruby"
2014,"C, C++, C#, SQL, VB.Net"
2014,"C#, Java, Objective-C, PHP, SQL"
2014,"C++, C#, Java, Python, Prolog"
2014,"C#, VBA"
2014,JavaScript
2014,"SQL, VB.NET"
2014,"JavaScript, PHP, MySQL, HTML, CSS, jQuery"
2014,"C, C++, JavaScript, Objective-C, Python"
2014,"JavaScript, Objective-C, PHP, Python, SQL"
2014,"C++, C#, JavaScript, PHP, SQL, x86 Assembler, Typescript"
2014,"C, Objective-C, Perl"
2014,"JavaScript, PHP, SQL"
2014,"C#, SQL"
2014,"C, C++, C#, VB.NET"
2014,"Python, lua"
2014,"C, Java"
2014,"Java, JavaScript, Node.js, Ruby, SQL"
2014,"JavaScript, Python"
2014,"Java, JavaScript"
2014,"C++, C#, Python"
2014,"JavaScript, Node.js, PHP, Python, Ruby, SQL"
2014,"C, C++, Java, Objective-C"
2014,"C, Java, JavaScript, Python, SQL"
2014,Java
2014,"C, C++, PHP"
2014,"Java, JavaScript, PHP, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C, C++, Objective-C, Python, SQL"
2014,"JavaScript, PHP, Python, SQL"
2014,Java
2014,"C, C++, Java, Python"
2014,"Java, JavaScript, Python"
2014,"Java, Python, bash"
2014,"C, C++, C#, JavaScript, Node.js, SQL"
2014,"Python, FORTRAN matlab sh"
2014,"C++, Java, JavaScript, Python"
2014,"Java, JavaScript, Node.js, Python, SQL"
2014,"C, Java, Python"
2014,"C#, Java, JavaScript"
2014,"C, C++, C#, Java, JavaScript, Node.js, PHP, SQL"
2014,"C, C#, JavaScript, Objective-C, SQL"
2014,"Java, JavaScript, PHP, Python, SQL"
2014,Perl
2014,"C++, JavaScript, Objective-C, Python"
2014,"C, C++, Java, JavaScript, PHP, Python, SQL, Visual Basic"
2014,"C, C#, Java, JavaScript, Objective-C, SQL"
2014,"C++, Java, Python, SQL"
2014,"C, C#, JavaScript, Node.js"
2014,"C++, C#, Java, JavaScript, Node.js, Objective-C, PHP, Python, SQL"
2014,shell script
2014,"C, C++, C#, Java, Objective-C, SQL"
2014,"Java, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C, C#, PHP, SQL"
2014,"C#, Java, JavaScript, SQL"
2014,"Python, SQL, R"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL, VB.NET"
2014,"JavaScript, PHP"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, Salesforce"
2014,"C, C++, C#, Java, JavaScript, Node.js, Objective-C, PHP, Python, Ruby, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C#, Java, JavaScript, SQL"
2014,"JavaScript, Node.js, SQL"
2014,"Java, JavaScript"
2014,"C#, JavaScript, SQL"
2014,"C++, C#, Java, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"C++, Java, SQL"
2014,"C, C#, Java, JavaScript, SQL"
2014,Java
2014,"C#, JavaScript, SQL"
2014,"JavaScript, Python"
2014,"C#, JavaScript"
2014,C
2014,Java
2014,"Java, JavaScript, Node.js, Ruby, SQL"
2014,"Java, Python, Haskell"
2014,"JavaScript, PHP, SQL"
2014,"Java, Objective-C, PHP"
2014,"C, C++, C#, Java, JavaScript, PHP, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"C#, JavaScript, PHP, SQL, VB.Net"
2014,"C, C++, C#, Objective-C, SQL"
2014,"Java, Python"
2014,"C, Java"
2014,"C, C++, C#, Java, JavaScript, Node.js, Objective-C, Python, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"JavaScript, Ruby"
2014,"JavaScript, Python"
2014,"Python, SQL"
2014,"Java, Objective-C, SQL, scala clojure"
2014,"C, C++, VB.NET Perl"
2014,"Node.js, Python"
2014,"C, C++, C#, Objective-C, Ruby"
2014,"Java, JavaScript, Node.js, PHP, Python, SQL"
2014,"Java, PHP"
2014,"JavaScript, Python, Ruby, SQL"
2014,"C#, Java, JavaScript, PHP, SQL"
2014,"Java, SQL"
2014,"JavaScript, Python, SQL, MATLAB, VBA"
2014,"C#, JavaScript, SQL, VB"
2014,"Java, JavaScript, Objective-C, SQL"
2014,SQL
2014,"C, C++, C#, JavaScript, vb-classic,vb-script,vb.net,C++/CLR,C++/CX,Postscript"
2014,"JavaScript, Node.js, Python, SQL"
2014,Java
2014,C#
2014,"JavaScript, Python, Ruby"
2014,C#
2014,"C#, JavaScript, SQL, Visual Basic.NET"
2014,"Java, PHP, Python, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C#, Python"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript"
2014,"Java, JavaScript, PHP"
2014,"C#, Java, JavaScript, Node.js, PHP, SQL"
2014,"C++, C#, Java, JavaScript"
2014,"Java, JavaScript, SQL, jQuery, Adobe CQ5"
2014,"C++, Java, Python, SQL, Scala"
2014,"C, JavaScript, Python"
2014,"C#, Java, JavaScript, SQL"
2014,"C++, C#, JavaScript, Python, SQL"
2014,"C, Java, JavaScript, Python"
2014,"JavaScript, PHP"
2014,"C, C#"
2014,"C#, JavaScript, Objective-C, SQL, ColdFusion"
2014,"C, C++, C#, Java, JavaScript, PHP, Python, Ruby, SQL, scala"
2014,"C#, Java, SQL"
2014,"C#, JavaScript, SQL"
2014,"C, JavaScript, Node.js, PHP, Python, SQL"
2014,"C, C++, C#, Java, JavaScript, Node.js, PHP, Ruby, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"Objective-C, Ruby"
2014,Python
2014,"Java, JavaScript, Ruby"
2014,"JavaScript, Node.js, PHP"
2014,"C#, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"JavaScript, Node.js"
2014,"C#, JavaScript, Node.js, CoffeeScript"
2014,"Ruby, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, Java, JavaScript, SQL"
2014,"C, C#, Java, SQL"
2014,C#
2014,"JavaScript, PHP"
2014,"Objective-C, PHP"
2014,"Java, JavaScript, Python"
2014,"C#, SQL, SharePoint"
2014,"JavaScript, PHP, SQL"
2014,Java
2014,"C#, Java, JavaScript"
2014,"SQL, IDL"
2014,"Java, JavaScript, SQL, VB"
2014,"Scala, Cassandra, Redis, MongoDB, Storm, Spark, Hadoop"
2014,"JavaScript, PHP, Delphi"
2014,"C, C++, SQL"
2014,"C#, JavaScript, SQL"
2014,"C++, JavaScript, PHP, SQL"
2014,"JavaScript, PHP"
2014,"C#, Java, JavaScript, Objective-C, PHP, Python, Ruby, SQL"
2014,Java
2014,"C, C++, C#, Java, JavaScript, Objective-C, Ruby"
2014,"C, C++, C#, JavaScript"
2014,"C, C++, C#, Java, JavaScript, Node.js, Objective-C, Python"
2014,C++
2014,"C++, JavaScript, Python, SQL"
2014,"JavaScript, Node.js"
2014,"JavaScript, PHP, Haskell"
2014,Ruby
2014,"C++, Java, JavaScript, SQL, Perl"
2014,"C++, Java, JavaScript, PHP, SQL"
2014,"Ruby, SQL"
2014,"C#, Java, JavaScript, PHP, Python, SQL, Groovy"
2014,"C, Java"
2014,Objective-C
2014,"Java, Python"
2014,"C++, JavaScript, Ruby"
2014,"C, Python, Ruby, SQL"
2014,"C, C++, Java, JavaScript, PHP, SQL"
2014,"C, C++, C#, Java, JavaScript, Objective-C, PHP, Python, SQL, Object-Pascal"
2014,"C#, JavaScript, PHP, SQL"
2014,"C#, Java, JavaScript, Python"
2014,"Java, Python, Haskell"
2014,"C++, JavaScript"
2014,Python
2014,"C#, JavaScript, Objective-C, PHP, Python, Ruby, SQL"
2014,"JavaScript, PHP, SQL"
2014,C#
2014,"JavaScript, PHP, SQL"
2014,"C++, Scala"
2014,"C#, JavaScript, SQL"
2014,"C#, Java, JavaScript"
2014,"Objective-C, PHP, SQL"
2014,"Python, SQL"
2014,"Java, SQL, Groovy"
2014,Ruby
2014,"C++, C#"
2014,"C, C++, Java, JavaScript, Objective-C"
2014,Objective-C
2014,"Java, JavaScript, Python, SQL, ASP (sadly)"
2014,"C#, Java, PHP, SQL"
2014,"Objective-C, SQL"
2014,"C#, JavaScript"
2014,Java
2014,"C, C++, C#, Objective-C"
2014,"C++, JavaScript, Objective-C, Python, Ruby"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, phonegap"
2014,"C#, JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"Java, Python"
2014,"C, Java, Python"
2014,"C++, Objective-C"
2014,"C#, JavaScript, SQL"
2014,"PHP, SQL"
2014,"C#, Objective-C"
2014,"C#, JavaScript"
2014,Java
2014,"C, C++, Objective-C, SQL"
2014,"Java, JavaScript, SQL, groovy, perl, bash"
2014,"JavaScript, .net"
2014,"Java, JavaScript, SQL"
2014,"C#, JavaScript, SQL, VB.NET, TypeScript"
2014,"JavaScript, PHP, SQL"
2014,"JavaScript, SQL, vb.net"
2014,"C#, Ruby, Delphi"
2014,"C#, Java, JavaScript, Node.js, Python, SQL"
2014,"C, C++, Java, JavaScript"
2014,"JavaScript, PHP, SQL"
2014,"C++, C#, Java, JavaScript"
2014,"C++, C#, Python, Delphi"
2014,C++
2014,"Java, JavaScript, PHP, SQL"
2014,"C, C++, Java, PHP, SQL"
2014,"C, Java, SQL"
2014,"C#, Java, JavaScript"
2014,"C#, wpf"
2014,"JavaScript, Node.js"
2014,"C#, JavaScript, Node.js, PHP, SQL, VBA"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"C++, JavaScript, PHP, Python, Ruby, SQL"
2014,"C++, JavaScript, Python, SQL, Prolog"
2014,"JavaScript, Node.js"
2014,"Java, JavaScript, Objective-C"
2014,"C++, C#, Java, JavaScript, Objective-C"
2014,"JavaScript, Perl"
2014,"C++, Ruby"
2014,"C#, VB.NET"
2014,"C#, C/AL (Microsoft Dynamics NAV)"
2014,"JavaScript, SQL"
2014,"C++, Python, Perl"
2014,"C#, Java, JavaScript, SQL"
2014,"C#, JavaScript"
2014,Java
2014,"C++, JavaScript"
2014,"C#, JavaScript, SQL"
2014,"C++, C#, JavaScript, SQL"
2014,"Java, JavaScript, SQL"
2014,"C, C++, JavaScript, PHP, Python, SQL"
2014,"C, C++, Java"
2014,"C, Java, JavaScript"
2014,"C++, C#, Java, JavaScript, SQL, Scala"
2014,"C++, C#, JavaScript"
2014,"C#, Objective-C, Python, SQL"
2014,MATLAB
2014,Python
2014,"C#, Java, JavaScript, PHP"
2014,"Java, JavaScript, Node.js, Python, SQL"
2014,"C, C++, JavaScript, Python"
2014,"C, Java, PHP, Python, Ruby, SQL"
2014,"C++, C#, Java"
2014,"Java, JavaScript, SQL"
2014,Java
2014,"SQL, VB6, VB.NET"
2014,"Java, Python"
2014,"JavaScript, PHP, Python"
2014,"JavaScript, PHP, SQL"
2014,"C#, JavaScript, Node.js, Visual Basic"
2014,SQL
2014,"JavaScript, PHP, SQL, Groovy"
2014,"Java, Python, SQL, Mathematica"
2014,"Python, PowerShell"
2014,"C, C#, PHP, SQL"
2014,HTML5
2014,"JavaScript, PHP, SQL"
2014,"C, JavaScript, Python"
2014,"C, C++, C#"
2014,"C#, JavaScript"
2014,"C#, JavaScript, SQL"
2014,"C, C++, PHP, Python, SQL, Bash, Awk"
2014,Java
2014,Java
2014,"C, C++, JavaScript, Python"
2014,"SQL, mdx"
2014,"JavaScript, PHP, SQL"
2014,"C++, Java, PHP, Python"
2014,"C#, JavaScript, SQL"
2014,"C++, C#, Java, JavaScript, Python"
2014,"C#, SQL"
2014,"C#, JavaScript, SQL, VB"
2014,"C#, JavaScript, SQL"
2014,"C, C++, JavaScript, PHP, Python, SQL"
2014,"JavaScript, SQL, ColdFusion"
2014,"Java, JavaScript, PHP, SQL"
2014,"C#, Java, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"C++, JavaScript, Delphi"
2014,"C, C++, C#, Python"
2014,C#
2014,"C++, SQL, vhdl"
2014,"C#, JavaScript, PHP, Coffeescript"
2014,"Java, SQL"
2014,"JavaScript, SQL, Perl"
2014,"C++, C#, Java, JavaScript, PHP, Python, SQL"
2014,"Java, Objective-C"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, Python, SQL"
2014,"Java, Scala"
2014,"C#, SQL"
2014,"JavaScript, PHP, Python, Ruby, SQL"
2014,"Java, JavaScript, Python, SQL"
2014,"C#, JavaScript, Node.js, SQL"
2014,Java
2014,"JavaScript, PHP, SQL, ASP.NET MVC4"
2014,"JavaScript, Ruby, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C, JavaScript, PHP, SQL"
2014,"C, C++, C#, Java, JavaScript, Objective-C, Python, Ruby"
2014,"C#, Java"
2014,"SQL, Informatica PowerCenter"
2014,"Java, JavaScript"
2014,"C#, JavaScript"
2014,"Python, SQL, SAS"
2014,"Java, SQL"
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, Python, SQL, VB.NET"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"Java, JavaScript, scala"
2014,"Java, JavaScript, Python, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"C#, JavaScript, Node.js, SQL"
2014,"C++, C#, Java, Python"
2014,"JavaScript, PHP"
2014,"C#, SQL"
2014,"C, C#, Java, JavaScript, PHP, SQL, Matlab"
2014,"JavaScript, Python"
2014,"Java, JavaScript, Node.js, SQL, ColdFusion, Adobe Flex"
2014,"Java, JavaScript, Python, SQL"
2014,"JavaScript, PHP, Dart"
2014,"Java, JavaScript"
2014,"C#, JavaScript"
2014,"JavaScript, Python, SQL"
2014,"C, C++"
2014,Ruby
2014,"Java, Python"
2014,"C++, C#, Java, PHP, Python, VBA"
2014,"Java, PHP"
2014,"Java, JavaScript, Node.js, Objective-C, SQL"
2014,"C++, C#, JavaScript, PHP"
2014,"C, C++, Java, JavaScript, Python, SQL"
2014,"Node.js, PHP"
2014,"C, C++, C#, Java, JavaScript, Ruby, SQL"
2014,"Java, Clojure"
2014,C#
2014,"C#, Java, JavaScript, PHP, SQL"
2014,"C++, C#, Java, PHP, Ruby, SQL"
2014,"C, C++"
2014,"C#, JavaScript, Python, Haxe"
2014,"C#, JavaScript, SQL"
2014,Python
2014,"C#, JavaScript, Ruby, SQL"
2014,"C++, JavaScript, PHP, Python, SQL, Coldfusion"
2014,"C, C++, C#, SQL, XAML"
2014,"Java, SQL, Matlab"
2014,"C#, JavaScript, Ruby"
2014,C#
2014,"JavaScript, Ruby"
2014,SQL
2014,"JavaScript, Ruby"
2014,"JavaScript, Ruby, SQL"
2014,"Java, JavaScript, Node.js, SQL"
2014,C++
2014,"Java, JavaScript, Python, SQL"
2014,"C#, Java, JavaScript, SQL"
2014,"C++, OpenGL 3.3 Core"
2014,Java
2014,"JavaScript, PHP, Python"
2014,"C, C++, C#, Node.js, SQL"
2014,"Java, SQL"
2014,"JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"C++, Java, Python, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"Java, PHP, SQL"
2014,"C#, JavaScript, Python"
2014,"C#, Java, PL/SQL"
2014,"PHP, SQL"
2014,"C++, Java, Objective-C"
2014,"C#, JavaScript, Python"
2014,"Java, JavaScript, SQL"
2014,"Java, JavaScript, SQL"
2014,"Java, Python, R, Lisp"
2014,R
2014,"C++, Java, Objective-C, PHP"
2014,"JavaScript, Node.js, SQL, VB.Net"
2014,"C#, JavaScript, PHP, Python, SQL"
2014,"C#, JavaScript, PHP"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"C++, JavaScript, PHP"
2014,"C++, JavaScript, Python, Ruby, Pike"
2014,"Java, PHP"
2014,"C++, C#, Java, JavaScript, Python, SQL"
2014,"C, Matlab"
2014,"Java, JavaScript, Objective-C, PHP, SQL"
2014,"Java, Python, SQL"
2014,"C, JavaScript, PHP"
2014,"Objective-C, Python, Scala, Haskell, Julia, Matlab"
2014,"C, C++, Python, Django"
2014,"C#, JavaScript, Node.js, SQL"
2014,"C++, Java, XQuery"
2014,C#
2014,"JavaScript, Ruby"
2014,"C, C++, C#, Python"
2014,"C#, JavaScript, SQL"
2014,"C, C++, Java, Python"
2014,"C, PHP, SQL, Bash Scripting"
2014,"C#, JavaScript, Node.js, Python, Haskell"
2014,"C#, SQL"
2014,"C, Java, JavaScript, PHP"
2014,"C#, JavaScript, SQL"
2014,"Java, Python"
2014,"C#, Java, JavaScript, PHP, SQL, HTML, CSS, Cakephp, Visual Basic"
2014,Java
2014,"C, C++, C#, Java, JavaScript, Node.js, PHP, Python, Ruby, SQL, lots of these, to be honest, Perl, for example"
2014,"C#, JavaScript, Node.js, SQL"
2014,PHP
2014,"Java, JavaScript, PHP, SQL, DELPHI"
2014,"Java, JavaScript, Node.js, SQL"
2014,"C, JavaScript, Objective-C, PHP, Ruby, SQL"
2014,"C#, JavaScript"
2014,"C#, JavaScript, SQL"
2014,"Java, Python, SQL, R, Pig, shell scripting (Bash, Powershell)"
2014,"JavaScript, PHP, SQL"
2014,"C, Java, JavaScript, Objective-C, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"Java, JavaScript"
2014,"C++, C#, Java, SQL"
2014,"Java, JavaScript, Node.js, Python, SQL"
2014,"C++, C#, JavaScript, SQL"
2014,"C, C++, Java, PHP, Python"
2014,"C#, Java, Android, Flex, AS3, AIR"
2014,"Java, JavaScript, SQL, ColdFusion"
2014,"C, Java, SQL"
2014,"C#, SQL, Delphi"
2014,"Java, JavaScript, PHP, SQL"
2014,"C#, Java, VB"
2014,"C, C#, JavaScript, SQL"
2014,"JavaScript, Node.js, Objective-C, AngularJS"
2014,"Java, SQL"
2014,"Java, JavaScript, Python, Scala"
2014,"Java, JavaScript, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C, C++, JavaScript"
2014,"C#, PHP, SQL"
2014,"C#, JavaScript, Objective-C, PHP, SQL"
2014,"Ruby, SQL"
2014,Python
2014,Java
2014,"JavaScript, Node.js, PHP, SQL, mongodb"
2014,"C++, C#"
2014,"C#, Java, JavaScript"
2014,"Java, SQL"
2014,"C#, JavaScript, SQL"
2014,C++
2014,"C#, JavaScript, SQL"
2014,"C#, Java, JavaScript, Node.js, PHP, Ruby, SQL"
2014,Python
2014,"C, C++, C#, Java, JavaScript, Objective-C, SQL"
2014,"Java, Objective-C"
2014,"C#, Java, PHP"
2014,"C, C++"
2014,"C#, JavaScript, Python, Ruby"
2014,"C++, Python"
2014,"C, C#, Java, JavaScript, PHP, Python, SQL"
2014,"JavaScript, Objective-C, Ruby"
2014,"C#, SQL"
2014,"C, C++, Java"
2014,"JavaScript, Ruby, Clojure"
2014,"C#, SQL"
2014,"C#, JavaScript"
2014,"C++, Objective-C"
2014,"C, Ruby"
2014,"JavaScript, PHP, SQL"
2014,"C#, Java, SQL, SPARQL"
2014,C#
2014,"JavaScript, PHP, Python"
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript, SQL"
2014,Java
2014,"C#, JavaScript, SQL"
2014,Java
2014,"C, C++, JavaScript, Objective-C, PHP, SQL, x86 Assembly"
2014,C++
2014,"Java, SQL"
2014,"C#, Java, JavaScript, Objective-C, Ruby, Scala"
2014,"Objective-C, Igor Pro"
2014,"C#, SQL, TCL"
2014,"C, C++, Java, Ruby"
2014,"C++, Java, JavaScript, Node.js, Python"
2014,"C#, Java, SQL"
2014,"JavaScript, Ruby"
2014,"C, C++, Java"
2014,"C++, JavaScript, Python, Rust"
2014,"C#, Java, JavaScript"
2014,"C#, JavaScript, SQL"
2014,"C, C++, C#, JavaScript"
2014,"PHP, SQL"
2014,"Java, SQL"
2014,"C++, Java, JavaScript, Python"
2014,Python
2014,"Java, Python, IDL"
2014,"PHP, SQL, ActionScript 3.0"
2014,"C, C++, Objective-C, SQL"
2014,"Java, SQL"
2014,"JavaScript, SQL, Lua, ASP"
2014,"JavaScript, Coldfusion"
2014,"JavaScript, PHP, SQL"
2014,"C#, JavaScript, Node.js, PHP"
2014,"C#, Java, Guys you forget scala in exciting techno. shame on you"
2014,"C, C++, C#, Python"
2014,"C#, JavaScript"
2014,Objective-C
2014,"Java, Ruby"
2014,"C, Objective-C"
2014,"C#, JavaScript, SQL"
2014,"C, Java, JavaScript, Node.js, PHP, Python, Ruby, SQL"
2014,"C#, Java, JavaScript, Node.js, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,Objective-C
2014,"Java, JavaScript, SQL"
2014,"C, Java, Objective-C, Python"
2014,"C#, JavaScript"
2014,Python
2014,"C#, JavaScript, Objective-C, PHP, SQL, Visual Basic"
2014,"JavaScript, Ruby, SQL"
2014,"C++, C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, PHP, SQL"
2014,Java
2014,"Java, Objective-C, PHP, Python"
2014,"Java, JavaScript, SQL"
2014,"Java, Objective-C, SQL, VBA, MatLab"
2014,PowerShell
2014,"JavaScript, Ruby, Coldfusion"
2014,C#
2014,"JavaScript, Node.js, PHP, SQL"
2014,Java
2014,Java
2014,"C#, Java"
2014,"C#, Java, JavaScript, Python"
2014,C#
2014,"C#, SQL"
2014,"JavaScript, PHP"
2014,"C++, JavaScript, PHP, SQL"
2014,"C++, C#, JavaScript, PHP, SQL"
2014,"C++, C#, JavaScript, Python"
2014,SQL
2014,C++
2014,"Java, JavaScript, Node.js, PHP, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"C, Objective-C"
2014,C++
2014,"C#, Java, JavaScript, Node.js, PHP, Ruby, SQL"
2014,"C#, JavaScript, SQL, VBScript"
2014,"C, JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, Java, Objective-C, PHP, Python"
2014,"JavaScript, Node.js, PHP"
2014,PHP
2014,"Java, JavaScript, Node.js, Objective-C, PHP, SQL"
2014,"Objective-C, lua"
2014,"C, C++, Java, JavaScript"
2014,"C++, C#"
2014,"Java, JavaScript, PHP, SQL"
2014,Objective-C
2014,"C#, Python, VBA, Perl"
2014,"C, C++"
2014,"JavaScript, Python"
2014,"PHP, Python"
2014,"C#, JavaScript, SQL, Asp.NET, HTML, CSS"
2014,"JavaScript, PHP, SQL"
2014,"Java, PHP, SQL"
2014,"Java, JavaScript, PHP, Python, SQL"
2014,"JavaScript, PHP, SQL"
2014,C
2014,"C#, Java, JavaScript, SQL"
2014,Python
2014,"C, Java"
2014,"C, Java, SQL"
2014,"JavaScript, PHP, SQL"
2014,"JavaScript, PHP, Ruby, SQL"
2014,"Java, Python, SQL"
2014,"JavaScript, PHP, SQL"
2014,PHP
2014,"Java, Groovy, Gradle, Ant, Powershell"
2014,"C#, VB.NET"
2014,"Java, JavaScript, SQL"
2014,"Java, SQL"
2014,"Java, SQL"
2014,"Java, JavaScript, Node.js"
2014,"C++, JavaScript, Node.js, Python, SQL"
2014,"JavaScript, PHP, Python, SQL"
2014,"Java, JavaScript, PHP, SQL, HTML, CSS"
2014,"C#, JavaScript, Ruby, SQL"
2014,"C#, Java, JavaScript, Python, SQL, Lisp"
2014,"C, C++, C#, Objective-C, Python, SQL"
2014,"Java, SQL"
2014,Java
2014,"JavaScript, Node.js, Ruby, SQL"
2014,C#
2014,"Java, JavaScript, Node.js, PHP, SQL"
2014,"C, C++, C#, PHP, Python, SQL, labview"
2014,"C#, JavaScript"
2014,"JavaScript, Python"
2014,"JavaScript, PHP, SQL"
2014,Python
2014,Objective-C
2014,"JavaScript, PHP"
2014,"PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, Java"
2014,"JavaScript, PHP, SQL"
2014,"Java, JavaScript, PHP, SQL"
2014,"C, C++, JavaScript, Node.js, Python"
2014,"C, C++, JavaScript, Node.js, Ruby, SQL"
2014,"Python, VHDL"
2014,Java
2014,"C, C#"
2014,"C++, Java"
2014,"C#, Java"
2014,"Java, JavaScript, Python, SQL"
2014,"Java, Visual Basic"
2014,"C#, Java, JavaScript, PHP, SQL, ExtJS"
2014,"C#, JavaScript, Node.js, Python"
2014,R
2014,"C++, JavaScript, PHP, MongoDB"
2014,"C, C++, C#, Java, JavaScript, SQL, unix shells"
2014,"C#, Java, JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL, VB.Net"
2014,"C#, SQL"
2014,"C, Python"
2014,"JavaScript, PHP, SQL"
2014,"Java, JavaScript, Node.js"
2014,"Java, PHP, SQL"
2014,"Java, JavaScript, Node.js, Python, SQL, Erlang, R"
2014,"C#, JavaScript, PHP, Python, SQL, Golang"
2014,"Java, Ruby"
2014,"Java, JavaScript, Node.js, PHP, SQL"
2014,"Java, JavaScript"
2014,"C++, C#, SQL, Vb.net"
2014,"C#, Java"
2014,"Java, JavaScript, PHP, SQL"
2014,"C, C++"
2014,"C++, Java, JavaScript, Node.js, Python, SQL"
2014,"C++, C#, Java, SQL"
2014,"C++, JavaScript, SQL, VBScript"
2014,"C#, Objective-C, SQL, VB.Net"
2014,"C++, Java, Python"
2014,"Java, Node.js, Objective-C, PHP, SQL"
2014,"Java, JavaScript, Node.js, Objective-C, PHP, Python, SQL, AngularJS"
2014,"Java, JavaScript, Alloy"
